100_jgaap 	 AnalysisDriver
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustAddRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustAudRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustAudRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustAuthModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustAuthModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustAuthMsgRqInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustAuthRevRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustAuthRevRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustBankSvcPref_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustContact_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustDelRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustDelRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustDiscInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustDiscInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustDiscRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustDiscStatusModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustDiscStatusModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustDiscStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustIdInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustIdInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustId_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustMsgRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustNameAddr_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustName_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeAddRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeAddRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeAudRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeAudRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeDelRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeDelRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeMsgRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeSyncRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeSyncRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeTypeModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPayeeTypeModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPref_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPswdModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPswdModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustPswd_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustStatusModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustStatusModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcAddRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcAddRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcAudRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcAudRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcDelRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcDelRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcId_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcMsgRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcStatusModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcStatusModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcSyncRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSvcSyncRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSyncRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustSyncRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.CustWithdrawalPref_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAddRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAddRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAdviseRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAdviseRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAudRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAudRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthAddRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthAddRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthAdviseRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthAdviseRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthAudRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthAudRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthCanRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthCanRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthMsgRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthMsgRqInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthRevRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthRevRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthStatusModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthStatusModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthSyncRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitAuthSyncRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitCanRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitCanRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitMsgRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitMsgRqInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitRevRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitRevRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitStatusModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitStatusModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitSyncRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DebitSyncRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DelinqAging_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctIdFrom_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctIdTo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctId_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctStmtAdviseRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctStmtAdviseRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctStmtInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctStmtInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctStmtMsgRqInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctStmtRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctStmtRevRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctStmtRevRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctTrnAdviseRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctTrnAdviseRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctTrnInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctTrnInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctTrnMsgRqInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctTrnRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctTrnRevRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAcctTrnRevRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppAcctId_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppAddRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppAddRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppAudRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppAudRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppCanRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppCanRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppMsgRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppSyncRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepAppSyncRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepApplicant_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepBkOrdAddRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepBkOrdAddRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepBkOrdAdviseRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepBkOrdAdviseRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepBkOrdInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepBkOrdMsgRqInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepBkOrdRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepBkOrdRevRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepBkOrdRevRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DepBkOrdStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevAdviseRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevAdviseRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevAppComponent_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevCdmBin_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevCdmPosition_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevCimBin_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevCimPosition_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailAlm_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailApp_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailCam_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailCdm_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailChk_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailCim_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailDep_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailIdc_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailPIN_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailPtr_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailSiu_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailTtu_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetailVdm_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevDetail_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevIdcRetainedCard_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevPlatformData_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevPlatformXfs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevPtrSupply_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevSiuAuxiliaryStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevSiuDoorStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevSiuGuidelightStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevSiuIndicatorStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevSiuRemoteStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevSiuSensorStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevSiuType_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DevStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DfltPmtInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DiscInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DiscInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DiscInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DiscRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.Discount_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DomXferFeeCurAmt_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.DriversLicense_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.EMVCardAdviseRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.EMVCardAdviseRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.EMVCardInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.EMVCardRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.EMVRqData_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.EMVRsData_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.EmploymentHistory_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.EnrollProf_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ExtAcctBal_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.FSPayee_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.FeeChargeAlloc_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.Fee_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealAddRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealAddRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealAdviseRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealAdviseRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealAudRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealAudRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealCanRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealCanRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealMsgRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealMsgRqInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealRevRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealRevRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealStatusInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealStatusInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealStatusModRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealStatusModRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealStatus_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealSyncRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExDealSyncRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExRateInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExRateInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExRateInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExRateMsgRqInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExRateRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExRateRevRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.ForExRateRevRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.HolInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.HolInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.HolInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IFX_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IdentCharacterData_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.Income_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IndustId_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.InitialDeposit_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IntRateInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IntRateInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IntRateInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IntRateMsgRqInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IntRateRevRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IntRateRevRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.InterXferProf_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IntermediaryDepAcct_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IntlXferFeeCurAmt_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.InvoiceAdj_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.InvoiceInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.InvoiceLineItem_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.InvoicePremium_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.InvoiceReceiver_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.InvoiceSender_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IssPrePostScriptData_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IssScriptData_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.IssScriptResultData_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.LOCAcctRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.LoanAcctId_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.LoanAcctRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.LoanInfoCommon_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.LockboxDepId_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.Logo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.LowCurAmt_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MaxCurAmt_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjAddRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjAddRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjAudRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjAudRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjMsgRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjMsgRqInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjRevRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjRevRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjSyncRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctAdjSyncRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctInventoryInqRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctInventoryInqRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctInventoryMsgRqInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctInventoryRevRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaAcctInventoryRevRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaBal_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaCashInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaItem_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaSvcProfInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaSvcRq_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaSvcRs_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MediaTotal_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MinAmtDue_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MinCurAmt_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MortAcctRec_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MsgAuthCode_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MsgRqHdr_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.MsgRsHdr_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.NetworkTrnInfo_Type
84_ifx-framework 	 org.sourceforge.ifx.framework.complextype.OrgContact_Type
